gene_id,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10
Gene_534,171,251,245,251,107,301,305,171,213,215
Gene_535,304,289,376,398,289,424,270,384,276,328
Gene_536,171,267,200,126,94,186,253,250,308,100
Gene_537,22,18,36,33,39,31,31,28,49,20
Gene_538,132,213,174,123,130,168,145,76,110,206
Gene_539,427,364,358,310,314,196,182,311,276,289
Gene_540,182,316,188,134,138,260,144,164,333,168
Gene_541,495,524,378,518,330,567,482,604,364,507
Gene_542,127,133,255,220,133,154,190,213,164,98
Gene_543,367,673,434,338,439,489,608,597,520,678
Gene_544,19,22,23,13,24,26,13,21,14,26
Gene_545,146,388,266,376,244,140,146,131,349,256
Gene_546,225,180,219,222,174,321,211,185,193,125
Gene_547,657,704,610,678,511,546,286,326,522,305
Gene_548,272,225,120,170,124,133,64,190,158,189
Gene_549,181,360,300,375,168,131,211,128,437,214
Gene_550,399,296,335,327,143,296,273,291,500,220
Gene_551,462,299,486,464,392,389,304,227,280,245
Gene_552,532,512,436,716,273,269,350,678,523,577
Gene_553,458,584,601,497,500,379,298,511,394,564
Gene_554,183,255,512,271,143,289,185,270,157,277
Gene_555,352,406,262,436,321,318,229,329,240,355
Gene_556,45,66,60,32,50,59,65,52,73,77
Gene_557,646,631,727,300,1017,728,315,482,445,517
Gene_558,190,140,284,243,199,254,100,287,189,173
Gene_559,274,156,344,361,221,274,427,177,285,373
Gene_560,575,449,262,381,567,544,411,798,405,456
Gene_561,83,120,77,132,85,104,97,124,143,119
Gene_562,317,276,194,400,558,362,507,459,294,259
Gene_563,48,85,91,77,131,85,53,45,108,101
Gene_564,170,100,153,132,153,171,219,224,204,159
Gene_565,429,625,300,410,568,378,445,474,424,201
Gene_566,269,413,284,340,430,401,446,343,348,480
Gene_567,276,436,291,704,372,360,288,409,462,299
Gene_568,309,412,375,442,495,597,305,738,504,562
Gene_569,83,158,101,159,100,250,135,247,77,205
Gene_570,487,541,520,284,316,424,369,344,505,328
Gene_571,395,613,463,543,491,650,523,355,341,367
Gene_572,53,46,34,43,39,43,37,69,39,32
Gene_573,106,158,116,130,132,100,106,104,218,145
Gene_574,315,551,365,520,433,353,396,320,610,416
Gene_575,123,190,97,156,191,131,172,106,166,221
Gene_576,545,396,393,472,387,449,486,260,284,402
Gene_577,166,190,351,209,115,284,245,287,279,175
Gene_578,276,201,204,424,287,250,184,230,332,197
Gene_579,80,65,59,38,45,58,73,55,68,31
Gene_580,68,80,65,88,80,137,66,103,52,117
Gene_581,563,690,330,598,403,362,434,454,515,476
Gene_582,403,162,335,334,320,590,189,243,318,441
Gene_583,85,108,38,132,81,50,96,63,40,95
Gene_584,94,71,63,70,57,69,71,63,74,76
Gene_585,498,336,457,409,654,556,308,390,514,388
Gene_586,410,242,481,645,430,602,598,287,486,238
Gene_587,54,30,41,86,54,49,61,80,94,109
Gene_588,472,208,234,156,280,258,363,277,391,419
Gene_589,401,569,300,341,476,440,581,297,165,372
Gene_590,136,246,304,260,238,230,325,216,315,233
Gene_591,49,49,72,72,32,66,60,55,53,57
Gene_592,256,335,306,212,185,233,201,391,285,129
Gene_593,171,175,156,85,220,223,77,116,269,233
Gene_594,350,171,179,219,188,163,398,289,194,374
Gene_595,367,162,203,495,447,624,260,279,422,262
Gene_596,266,150,249,317,366,307,361,186,212,314
Gene_597,60,92,78,33,67,83,82,67,72,79
Gene_598,312,418,399,603,170,312,358,570,210,348
Gene_599,159,121,114,96,167,158,123,77,130,122
Gene_600,12,13,23,22,20,15,27,28,10,13
Gene_601,94,77,139,37,68,129,45,91,66,72
Gene_602,391,363,264,527,342,313,355,434,244,287
Gene_603,341,296,446,767,581,337,652,426,708,351
Gene_604,273,518,565,469,748,308,363,356,249,412
Gene_605,175,196,165,155,207,163,156,148,115,104
Gene_606,191,178,237,233,226,116,283,155,193,258
Gene_607,309,273,285,270,261,288,248,566,385,380
Gene_608,38,60,23,38,57,95,36,29,42,26
Gene_609,341,984,664,445,596,623,411,480,516,670
Gene_610,186,203,105,192,213,126,214,136,207,210
Gene_611,167,173,159,279,70,216,250,185,120,219
Gene_612,40,51,37,44,39,45,32,19,43,30
Gene_613,73,76,124,52,87,47,105,104,70,43
Gene_614,206,105,122,119,227,137,127,215,105,141
Gene_615,81,220,212,234,162,209,81,112,178,136
Gene_616,160,292,154,155,218,232,247,164,181,136
Gene_617,151,133,179,146,136,243,141,222,145,138
Gene_618,557,455,361,224,498,262,157,473,410,521
Gene_619,36,47,40,42,49,57,22,60,17,36
Gene_620,210,177,214,294,248,241,204,167,252,117
Gene_621,99,115,40,80,62,67,93,94,70,58
Gene_622,451,553,562,266,441,247,323,543,458,432
Gene_623,440,406,334,352,581,338,361,397,567,254
Gene_624,248,244,294,189,270,347,265,329,206,171
Gene_625,399,584,282,395,223,441,237,222,296,208
Gene_626,19,19,21,3,20,15,15,9,14,13
Gene_627,324,278,434,231,259,229,178,202,198,114
Gene_628,422,300,302,339,314,385,333,204,253,241
Gene_629,550,402,337,581,581,734,968,311,235,373
Gene_630,51,52,42,37,59,40,49,25,43,28
Gene_631,85,30,58,53,57,46,84,24,108,40
Gene_632,213,162,286,132,143,299,225,267,198,296
Gene_633,132,199,135,233,181,164,145,272,216,280
Gene_634,213,377,215,275,405,342,278,592,222,286
Gene_635,434,406,704,524,503,861,575,307,265,480
Gene_636,319,145,221,517,411,188,514,302,211,277
Gene_637,398,406,473,364,368,508,364,375,297,197
Gene_638,150,251,268,241,346,391,170,244,349,195
Gene_639,114,357,85,328,283,299,182,263,304,202
Gene_640,491,516,508,414,843,458,315,319,428,505
Gene_641,35,16,17,24,28,14,20,13,54,22
Gene_642,491,402,268,305,197,307,208,277,355,350
Gene_643,461,356,322,290,317,263,395,535,207,484
Gene_644,131,182,189,181,125,102,170,109,157,87
Gene_645,55,55,35,58,46,42,20,48,26,18
Gene_646,44,56,41,48,67,73,61,76,73,50
Gene_647,512,320,663,127,271,172,385,637,442,441
Gene_648,132,92,82,64,89,90,109,107,120,121
Gene_649,112,155,85,106,150,147,63,74,80,109
Gene_650,238,184,216,205,248,359,244,296,334,366
Gene_651,182,352,74,210,147,134,144,131,208,91
Gene_652,536,451,290,358,646,248,95,560,317,419
Gene_653,239,215,217,140,165,307,296,174,212,186
Gene_654,66,98,91,66,66,49,33,66,100,50
Gene_655,168,239,130,166,106,169,186,126,114,81
Gene_656,97,132,106,51,119,144,89,159,104,70
Gene_657,132,76,189,229,177,294,185,221,117,221
Gene_658,118,243,149,106,139,134,198,183,186,117
Gene_659,304,330,367,358,265,671,680,713,409,433
Gene_660,536,578,285,261,509,274,862,463,319,425
Gene_661,202,492,333,175,431,216,273,312,506,436
Gene_662,832,555,582,566,461,335,558,511,608,521
Gene_663,304,260,479,298,294,418,247,241,207,210
Gene_664,467,891,446,299,436,352,381,456,433,335
Gene_665,377,339,237,491,681,482,718,249,316,543
Gene_666,52,120,63,86,53,80,101,83,63,98
Gene_667,325,278,353,408,332,430,268,297,479,402
Gene_668,280,272,156,317,395,180,420,279,204,281
Gene_669,363,665,430,281,333,552,554,496,405,305
Gene_670,286,402,238,264,324,423,262,250,332,354
Gene_671,306,435,329,287,255,269,274,293,329,644
Gene_672,230,112,286,627,219,141,398,293,245,276
Gene_673,131,132,176,107,283,243,141,139,245,147
Gene_674,263,270,387,385,218,354,258,287,327,237
Gene_675,449,606,416,574,881,385,369,446,642,326
Gene_676,356,404,381,386,344,250,256,310,326,460
Gene_677,489,292,642,530,355,470,237,385,432,510
Gene_678,255,334,344,221,368,245,353,159,177,222
Gene_679,159,215,293,66,277,222,293,146,225,190
Gene_680,200,213,165,116,196,172,103,82,110,192
Gene_681,499,261,458,594,461,726,414,423,682,583
Gene_682,533,532,497,454,525,506,619,357,473,420
Gene_683,513,721,564,465,470,675,402,400,406,458
Gene_684,284,431,401,305,355,447,258,375,367,401
Gene_685,301,139,258,213,274,173,199,325,182,261
Gene_686,164,171,273,358,210,301,798,480,179,351
Gene_687,26,22,40,50,50,31,35,35,53,28
Gene_688,31,13,23,31,37,35,27,30,22,41
Gene_689,97,178,167,138,217,144,141,127,126,154
Gene_690,476,515,329,310,118,293,566,654,286,308
Gene_691,314,202,389,249,296,409,362,769,599,334
Gene_692,181,130,186,273,328,173,194,217,163,110
Gene_693,540,333,408,537,464,342,256,521,389,496
Gene_694,542,541,521,310,545,264,298,157,176,409
Gene_695,223,222,156,94,146,117,371,189,210,133
Gene_696,355,397,773,440,357,494,542,632,498,494
Gene_697,148,152,123,132,100,171,86,194,125,195
Gene_698,402,365,241,220,255,306,183,248,255,211
Gene_699,82,98,186,100,92,95,119,74,58,87
Gene_700,252,239,359,218,423,322,410,339,350,145
Gene_701,39,39,37,36,46,19,65,29,32,25
Gene_702,270,264,272,373,331,436,231,516,447,471
Gene_703,396,614,595,544,363,629,524,599,411,318
Gene_704,124,178,90,107,187,267,199,290,191,166
Gene_705,480,359,338,523,456,266,311,288,422,297
Gene_706,82,156,66,125,148,142,103,152,193,172
Gene_707,400,193,392,222,260,344,154,128,209,198
Gene_708,119,83,107,64,102,100,75,38,122,88
Gene_709,463,398,518,823,484,356,213,371,557,137
Gene_710,80,54,62,65,40,67,74,76,80,50
Gene_711,172,476,295,359,428,522,539,288,255,411
Gene_712,321,364,335,456,337,370,380,380,462,306
Gene_713,484,304,496,277,154,469,529,650,281,493
Gene_714,359,178,151,208,364,191,130,84,210,228
Gene_715,414,378,350,798,148,309,486,364,809,628
Gene_716,297,164,218,181,244,259,396,114,92,207
Gene_717,265,182,64,447,192,128,221,259,290,99
Gene_718,61,39,64,53,80,69,70,69,54,58
Gene_719,505,458,403,224,448,363,557,642,560,813
Gene_720,356,558,278,451,533,389,267,301,180,443
Gene_721,89,87,63,97,64,123,66,61,73,66
Gene_722,74,112,70,118,121,41,132,96,125,115
Gene_723,234,184,107,181,156,125,170,173,129,145
Gene_724,97,158,127,167,57,141,125,76,213,105
Gene_725,334,338,315,365,141,271,334,295,151,208
Gene_726,49,85,53,79,109,84,95,89,97,76
Gene_727,257,526,556,576,438,548,447,480,457,410
Gene_728,347,260,703,319,606,243,416,392,463,898
Gene_729,272,283,292,348,148,408,275,165,315,239
Gene_730,200,213,268,391,386,363,250,200,305,244
Gene_731,95,81,87,202,100,107,70,192,99,177
Gene_732,332,496,429,466,362,490,359,566,345,290
Gene_733,325,195,291,235,316,593,391,374,464,292
Gene_734,222,509,530,332,362,502,628,496,403,649
Gene_735,33,24,36,22,22,25,46,27,19,29
Gene_736,286,286,185,223,196,405,202,245,267,299
Gene_737,152,233,585,395,338,245,267,367,363,281
Gene_738,280,318,117,254,567,363,292,249,267,234
Gene_739,394,382,557,208,272,238,423,715,324,258
Gene_740,228,182,271,317,449,208,220,245,223,260
Gene_741,12,42,22,17,30,21,28,6,28,23
Gene_742,509,456,314,636,593,684,594,398,520,440
Gene_743,265,400,421,476,500,241,625,384,312,421
Gene_744,58,68,89,53,43,51,45,64,32,25
Gene_745,350,559,525,718,346,395,540,342,914,264
Gene_746,410,264,218,154,442,372,444,197,127,409
Gene_747,211,345,216,119,160,184,262,134,252,221
Gene_748,154,118,124,91,92,109,191,80,137,106
Gene_749,437,450,519,416,562,285,334,617,448,445
Gene_750,55,66,44,63,73,85,49,36,78,88
Gene_751,208,292,433,296,325,254,289,238,478,249
Gene_752,159,340,289,211,219,201,303,357,261,375
Gene_753,436,493,392,440,345,532,298,280,477,217
Gene_754,211,184,266,217,170,143,156,97,147,191
Gene_755,64,59,61,52,37,65,109,63,109,86
Gene_756,68,47,65,65,138,86,77,113,100,108
Gene_757,181,382,347,275,217,454,503,138,195,383
Gene_758,247,191,221,177,161,126,235,94,170,267
Gene_759,253,283,360,240,234,218,264,153,169,171
Gene_760,377,277,361,495,539,275,295,328,335,428
Gene_761,123,73,58,86,107,79,79,94,106,95
Gene_762,541,477,177,372,441,333,350,307,645,299
Gene_763,346,292,280,349,772,396,508,177,290,383
Gene_764,356,253,340,486,730,347,397,582,345,493
Gene_765,267,217,217,222,307,340,357,597,266,440
Gene_766,163,224,99,215,188,212,122,148,165,119
Gene_767,46,97,114,82,148,85,62,118,117,43
Gene_768,11,14,23,9,24,26,14,18,12,13
Gene_769,361,409,310,501,311,631,452,666,965,515
Gene_770,180,149,433,284,234,197,314,340,254,376
Gene_771,12,16,15,23,14,8,22,12,11,12
Gene_772,523,615,283,374,397,483,342,467,538,264
Gene_773,491,559,457,545,552,557,552,326,650,309
Gene_774,526,619,565,286,770,479,669,275,564,580
Gene_775,47,34,39,83,52,57,48,44,47,26
Gene_776,130,125,281,177,211,161,130,79,132,132
Gene_777,62,75,142,85,82,81,86,62,66,150
Gene_778,45,56,82,40,92,39,87,47,60,31
Gene_779,416,306,331,272,431,212,241,170,170,112
Gene_780,195,239,185,53,157,124,211,128,219,109
Gene_781,99,112,43,112,106,53,109,72,58,140
Gene_782,399,391,561,412,420,442,376,408,340,264
Gene_783,460,350,388,390,417,525,451,402,282,830
Gene_784,378,504,636,868,348,517,542,483,518,359
Gene_785,226,218,195,380,433,352,489,442,310,360
Gene_786,370,371,258,482,279,133,582,592,208,222
Gene_787,32,20,16,19,21,31,24,19,32,22
Gene_788,118,212,135,176,124,124,136,153,80,191
Gene_789,306,381,320,460,349,257,372,528,309,405
Gene_790,154,122,89,137,159,128,135,113,116,128
Gene_791,307,304,300,724,595,552,603,568,550,800
Gene_792,424,388,665,499,484,219,430,857,336,349
Gene_793,207,467,633,171,217,317,300,226,245,366
Gene_794,501,407,389,331,513,296,571,463,488,591
Gene_795,284,332,440,337,207,288,253,355,237,312
Gene_796,79,35,32,39,55,41,44,75,45,47
Gene_797,654,397,505,263,695,423,764,462,553,539
Gene_798,55,72,68,88,28,80,62,59,58,86
Gene_799,293,451,375,424,480,273,544,400,349,460
Gene_800,380,341,289,336,577,379,387,363,443,417
Gene_801,176,226,308,215,199,206,159,116,235,261
Gene_802,180,240,185,219,278,144,129,226,164,165
Gene_803,459,466,369,324,544,233,447,307,296,408
Gene_804,204,190,140,162,135,147,250,120,133,139
Gene_805,61,29,41,30,31,18,45,43,59,48
Gene_806,9,19,6,18,7,5,12,18,16,14
Gene_807,88,79,65,108,32,61,84,94,93,61
Gene_808,275,318,522,377,308,365,222,261,350,245
Gene_809,265,372,237,665,280,428,292,219,357,417
Gene_810,134,205,431,340,243,202,325,203,170,359
Gene_811,94,247,154,106,105,120,135,113,70,87
Gene_812,175,212,264,292,296,281,467,650,317,326
Gene_813,215,392,310,158,216,457,453,236,349,261
Gene_814,444,293,455,506,395,428,679,313,419,359
Gene_815,206,247,186,298,188,158,255,197,96,207
Gene_816,373,519,289,318,279,338,185,436,117,249
Gene_817,342,268,466,394,469,304,343,403,588,337
Gene_818,223,367,157,191,222,288,215,288,293,326
Gene_819,113,63,206,169,140,102,110,209,107,90
Gene_820,199,360,300,312,520,692,390,433,483,425
Gene_821,170,282,157,238,197,232,207,74,142,286
Gene_822,344,719,387,306,730,679,760,334,281,442
Gene_823,431,458,475,469,552,377,926,504,413,598
Gene_824,107,205,90,132,86,242,79,91,170,137
Gene_825,232,446,398,572,346,395,431,290,446,290
Gene_826,195,112,127,122,109,119,42,127,134,118
Gene_827,167,229,117,190,236,199,161,274,72,213
Gene_828,332,430,616,341,482,216,505,405,594,428
Gene_829,124,207,144,210,121,217,139,107,160,132
Gene_830,112,77,125,92,92,169,85,126,60,97
Gene_831,107,79,129,115,108,171,139,119,103,111
Gene_832,232,272,230,345,245,359,170,254,480,280
Gene_833,174,252,226,323,227,351,256,509,299,416
Gene_834,304,484,462,483,495,708,482,855,334,601
Gene_835,53,63,149,35,48,92,100,92,106,115
Gene_836,919,375,1103,494,762,660,530,555,460,661
Gene_837,378,335,407,436,623,547,548,430,512,549
Gene_838,192,260,250,293,242,286,254,221,295,387
Gene_839,330,435,198,192,203,289,146,120,106,214
Gene_840,125,182,101,123,114,68,143,106,75,118
Gene_841,527,227,400,356,186,543,489,400,427,351
Gene_842,472,476,312,698,353,435,574,446,494,415
Gene_843,333,786,487,606,406,482,481,474,376,870
Gene_844,377,530,655,470,538,560,535,589,420,454
Gene_845,658,463,305,291,505,461,302,597,260,536
Gene_846,476,214,607,208,300,350,573,222,183,570
Gene_847,255,232,447,392,355,155,319,302,340,261
Gene_848,109,97,65,133,145,131,110,68,138,154
Gene_849,95,143,175,170,109,157,155,108,93,121
Gene_850,60,96,63,66,107,50,71,41,48,63
Gene_851,56,119,52,137,81,92,67,45,109,128
Gene_852,110,196,367,237,349,339,308,262,177,271
Gene_853,163,202,146,272,106,131,187,220,178,275
Gene_854,235,266,418,374,264,370,440,513,175,380
Gene_855,90,94,90,87,93,67,86,165,96,73
Gene_856,266,146,167,205,363,381,164,370,94,172
Gene_857,432,254,287,167,460,537,388,354,250,295
Gene_858,277,105,106,126,131,107,102,238,166,204
Gene_859,195,196,365,385,180,185,245,185,173,350
Gene_860,77,15,29,57,41,29,31,43,41,40
Gene_861,578,616,544,380,289,592,804,308,549,509
Gene_862,37,140,86,118,130,161,143,194,111,292
Gene_863,336,356,395,443,313,297,257,529,306,326
Gene_864,236,351,465,306,301,242,384,307,247,310
Gene_865,31,67,59,52,43,50,57,97,83,59
Gene_866,272,189,108,188,234,256,316,260,156,305
Gene_867,277,239,220,145,203,157,239,137,210,263
Gene_868,276,355,208,151,254,175,247,312,219,226
Gene_869,255,439,406,221,355,383,267,165,214,363
Gene_870,478,233,385,411,352,232,637,668,396,316
Gene_871,229,272,255,236,155,128,213,148,331,152
Gene_872,341,278,243,351,330,306,465,334,367,235
Gene_873,60,98,57,121,134,104,128,48,75,164
Gene_874,242,312,247,288,269,328,340,300,137,347
Gene_875,29,68,89,58,43,93,61,54,35,30
Gene_876,343,302,391,741,626,352,406,337,510,482
Gene_877,286,402,402,255,365,289,292,256,795,424
Gene_878,190,113,221,170,231,158,106,52,337,147
Gene_879,58,73,79,96,84,165,70,48,55,99
Gene_880,378,312,237,363,299,479,290,188,176,409
Gene_881,185,239,371,276,364,267,269,269,324,278
Gene_882,319,469,368,237,297,362,198,228,278,277
Gene_883,565,389,421,208,227,286,350,223,435,294
Gene_884,335,483,449,440,576,803,570,170,447,299
Gene_885,285,292,542,751,480,456,538,634,655,482
Gene_886,271,263,226,241,396,134,213,174,134,105
Gene_887,124,175,155,152,165,184,133,152,96,109
Gene_888,128,52,131,35,122,75,112,50,66,61
Gene_889,36,51,58,71,80,19,27,34,30,19
Gene_890,414,347,368,695,355,427,289,530,600,497
Gene_891,504,538,882,560,488,612,308,305,337,514
Gene_892,393,317,353,244,384,422,399,291,468,343
Gene_893,104,120,238,187,222,99,149,246,207,154
Gene_894,412,601,233,415,766,437,683,667,399,313
Gene_895,69,60,132,65,121,54,66,107,82,82
Gene_896,349,258,513,280,374,281,212,210,503,322
Gene_897,205,160,205,154,259,277,248,200,275,179
Gene_898,102,208,150,139,74,187,251,149,157,193
Gene_899,392,561,402,311,264,646,375,349,348,500
Gene_900,512,282,353,323,242,387,274,454,253,250
Gene_901,195,370,275,312,221,439,370,220,558,447
Gene_902,416,481,343,257,311,310,162,362,158,286
Gene_903,347,232,194,252,298,135,376,266,348,89
Gene_904,45,79,55,146,119,117,69,96,92,53
Gene_905,125,170,146,231,148,128,101,117,112,226
Gene_906,101,197,276,201,342,210,581,325,421,163
Gene_907,368,336,497,408,329,439,299,519,505,354
Gene_908,510,624,253,209,287,139,244,355,431,483
Gene_909,306,180,254,168,189,110,177,188,110,224
Gene_910,217,430,373,202,383,204,345,272,293,364
Gene_911,275,158,125,217,65,198,242,145,42,172
Gene_912,311,355,178,145,360,167,256,401,286,257
Gene_913,245,486,439,454,516,844,342,441,299,318
Gene_914,107,70,87,84,44,45,83,68,137,94
Gene_915,59,58,35,47,51,48,42,59,56,55
Gene_916,157,308,121,264,160,184,241,155,277,283
Gene_917,124,424,464,274,297,368,374,545,259,524
Gene_918,84,51,113,65,77,58,50,76,52,52
Gene_919,511,772,492,575,376,372,492,648,402,429
Gene_920,524,277,124,444,642,272,319,695,273,362
Gene_921,342,531,309,532,547,441,450,587,255,323
Gene_922,118,225,124,233,243,177,160,200,198,190
Gene_923,297,274,591,497,511,616,538,351,216,283
Gene_924,211,98,264,173,186,129,222,265,193,193
Gene_925,284,324,237,277,276,285,141,226,197,321
Gene_926,43,32,49,47,51,50,57,40,43,43
Gene_927,402,532,946,643,641,490,847,391,408,479
Gene_928,442,403,300,246,195,234,278,367,265,306
Gene_929,103,87,154,162,191,100,203,111,131,168
Gene_930,419,234,307,563,254,465,127,332,207,477
Gene_931,244,412,458,370,563,289,218,466,512,407
Gene_932,375,256,352,648,429,369,341,357,358,255
Gene_933,29,10,30,6,17,7,7,19,16,18
Gene_934,418,361,229,521,269,311,560,296,390,579
Gene_935,478,179,344,299,283,361,259,331,220,129
Gene_936,309,293,447,290,366,586,446,372,379,433
Gene_937,217,106,72,145,81,91,116,93,96,89
Gene_938,233,150,147,95,242,70,111,99,175,158
Gene_939,21,47,46,31,41,25,35,23,32,42
Gene_940,151,101,218,207,168,103,155,144,138,200
Gene_941,165,143,165,279,196,73,159,145,242,181
Gene_942,138,110,92,84,90,64,87,78,78,70
Gene_943,405,431,253,237,399,190,371,284,430,298
Gene_944,410,287,437,367,732,522,505,390,222,529
Gene_945,25,32,27,46,25,44,64,42,42,12
Gene_946,221,193,125,138,142,214,180,110,174,116
Gene_947,121,133,83,102,71,97,73,85,52,93
Gene_948,86,97,44,40,61,37,86,47,45,25
Gene_949,159,148,37,60,81,47,95,151,74,146
Gene_950,367,405,285,157,240,191,314,247,229,355
Gene_951,248,205,226,392,398,319,275,340,272,295
Gene_952,89,57,43,61,77,70,67,47,33,88
Gene_953,586,534,789,348,396,542,607,342,417,453
Gene_954,197,93,216,123,69,141,110,131,122,150
Gene_955,382,433,392,299,333,352,428,355,308,359
Gene_956,517,246,165,263,356,247,256,433,350,505
Gene_957,419,343,612,478,355,664,375,306,199,382
Gene_958,181,138,206,166,312,161,244,219,228,199
Gene_959,182,377,329,501,375,467,317,355,433,328
Gene_960,245,360,334,667,689,411,579,376,530,258
Gene_961,91,55,74,85,39,59,64,78,72,115
